commercial_area_code,district_code,category_code,score,expected_sales,closure_risk
3110659,11500590,CS100005,27.28,244964236,98.15
3110659,11500590,CS100006,23.61,201309398,98.59
3110659,11500590,CS100007,16.24,127948898,98.51
3110659,11500590,CS100008,26.04,231907243,98.32
3110659,11500590,CS100009,34.5,390975012,98.65
3110659,11500590,CS100010,25.89,230424325,98.47
3110659,11500590,CS200001,34.55,391372943,98.56
3110659,11500590,CS200003,15.36,122819775,98.9
3110659,11500590,CS200005,13.21,108919976,98.31
3110659,11500590,CS200024,18.91,151792674,98.29
3110659,11500590,CS200025,29.51,280394364,98.37
3110659,11500590,CS200028,24.67,212568920,98.55
3110659,11500590,CS200029,5.61,38380606,99.06
3110659,11500590,CS200031,6.55,50577460,99.17
3110659,11500590,CS200032,6.93,53584315,99.06
3110659,11500590,CS300001,41.19,595702420,98.51
3110659,11500590,CS300002,39.05,537833813,98.94
3110659,11500590,CS300007,43.89,690246820,98.34
3110659,11500590,CS300009,59.24,6075741888,98.12
3110659,11500590,CS300011,4.77,10461849,98.36
3110659,11500590,CS300018,52.93,1447407757,98.32
3110659,11500590,CS300020,26.74,242827087,98.99
3110659,11500590,CS300021,32.99,351728770,98.87
3110659,11500590,CS300022,19.01,152542672,98.3
3110659,11500590,CS300033,10.68,92795239,98.89
3110659,11500590,CS300035,12.62,105782262,98.52
3110714,11530550,CS100001,50.21,1128060469,98.33
3110714,11530550,CS100002,26.37,236730068,98.41
3110714,11530550,CS100005,25.21,217390943,98.14
3110714,11530550,CS100006,23.87,202302133,98.17
3110714,11530550,CS100007,13.42,109912712,98.24
3110714,11530550,CS100008,20.68,170660900,98.47
3110714,11530550,CS100009,33.32,345439530,97.58
3110714,11530550,CS100010,22.01,181881151,98.38
3110714,11530550,CS200001,32.48,333203380,97.95
3110714,11530550,CS200005,13.47,109912712,98.11
3110714,11530550,CS200006,48.88,1023044867,97.93
3110714,11530550,CS200007,45.47,752155640,97.53
3110714,11530550,CS200008,30.17,286152524,97.61
3110714,11530550,CS200016,7.35,53870515,98.07
3110714,11530550,CS200019,26.82,239637890,98.1
3110714,11530550,CS200028,14.45,116084591,98.23
3110714,11530550,CS200034,16.23,124932567,97.75
3110714,11530550,CS200037,14.85,116791127,97.9
3110714,11530550,CS300001,43.03,645398871,97.65
3110714,11530550,CS300002,38.78,517980016,97.66
3110714,11530550,CS300006,46.84,808648428,96.36
3110714,11530550,CS300007,44.4,699499441,97.51
3110714,11530550,CS300008,46.07,769046555,96.96
3110714,11530550,CS300009,46.97,873697774,98.15
3110714,11530550,CS300010,36.44,438050681,98.11
3110714,11530550,CS300011,11.21,93501756,97.94
3110714,11530550,CS300016,25.01,214990132,98.08
3110714,11530550,CS300018,49.78,1088534729,97.87
3110714,11530550,CS300022,19.04,153535408,98.49
3110714,11530550,CS300033,11.26,93787975,98.09
3110727,11545610,CS100001,83.21,4100379279,36.06
3110727,11545610,CS100010,50.84,227325730,35.67
3110727,11545610,CS300002,52.0,241135619,35.41
3110727,11545610,CS300007,85.13,9070672608,34.87
3110728,11545610,CS100001,94.94,3515619547,5.4
3110728,11545610,CS100010,54.77,142737158,6.29
3110728,11545610,CS200031,41.28,26078358,8.23
3110728,11545610,CS300001,80.53,674730565,5.9
3110729,11545510,CS100001,65.94,621837511,38.84
3110729,11545510,CS100007,26.39,15977579,44.7
3110729,11545510,CS100008,39.77,130623531,40.7
3110729,11545510,CS100009,54.26,351223843,45.64
3110729,11545510,CS100010,41.62,141843782,38.97
3110729,11545510,CS200016,26.78,-39358082,40.96
3110729,11545510,CS200028,28.0,22855994,41.19
3110729,11545510,CS200031,27.33,-39358082,39.6
3110729,11545510,CS200034,29.51,15140856,36.84
3110729,11545510,CS200037,26.78,22855994,44.25
3110729,11545510,CS300001,61.81,527385221,41.31
3110729,11545510,CS300002,59.45,477236111,43.42
3110729,11545510,CS300021,53.07,320717352,44.57
3110777,11560605,CS100001,87.18,1954360380,17.4
3110777,11560605,CS200026,49.89,119535314,11.1
3110753,11545710,CS100001,62.62,1207250985,69.9
3110753,11545710,CS100006,34.85,200437759,70.25
3110753,11545710,CS100007,24.18,108048338,70.28
3110753,11545710,CS100008,37.31,231035605,70.04
3110753,11545710,CS100009,45.81,386785313,70.07
3110753,11545710,CS100010,35.87,209701542,70.09
3110753,11545710,CS200003,26.81,122654672,70.2
3110753,11545710,CS200005,24.19,108048338,70.24
3110753,11545710,CS200006,60.55,1063912178,70.05
3110753,11545710,CS200019,37.87,238480051,70.15
3110753,11545710,CS200028,31.42,163756126,70.11
3110753,11545710,CS200029,17.06,37508968,70.27
3110753,11545710,CS200031,18.0,49705822,70.25
3110753,11545710,CS200032,17.94,49705822,70.41
3110753,11545710,CS200037,28.45,133955674,70.22
3110753,11545710,CS300001,52.52,594830781,70.09
3110753,11545710,CS300002,49.56,516115642,70.35
3110753,11545710,CS300011,65.94,1909798804,70.08
3110753,11545710,CS300018,59.89,1015959628,70.14
3110753,11545710,CS300022,30.17,151671034,70.03
3110754,11545710,CS100001,57.7,821420091,69.76
3110754,11545710,CS100006,30.59,154578932,69.86
3110754,11545710,CS100009,40.77,278687407,69.75
3110754,11545710,CS200006,59.02,928392268,69.76
3110754,11545710,CS200019,34.19,191208152,69.83
3110754,11545710,CS200028,24.77,109548311,69.67
3110754,11545710,CS200031,16.55,25298460,70.0
3110754,11545710,CS200037,22.12,91225926,69.79
3110754,11545710,CS300001,49.56,506339296,69.75
3110754,11545710,CS300011,14.93,-64100158,69.8
3110754,11545710,CS300018,58.54,894506347,69.84
3110754,11545710,CS300031,37.26,230298352,70.0
3110754,11545710,CS300033,20.15,67516239,69.85
3110687,11530780,CS100001,42.65,553424229,90.83
3110687,11530780,CS100010,18.49,128951765,93.09
3110688,11530770,CS100001,56.98,710962275,66.59
3110688,11530770,CS200028,19.45,81560908,74.28
3110688,11530770,CS300001,51.6,576307040,70.8
3110715,11530560,CS100001,69.42,2528480502,65.32
3110715,11530560,CS300001,53.23,571960696,66.41
3110715,11530560,CS300022,16.84,-36231913,65.96
3110715,11530560,CS300036,46.62,381032458,67.65
3110716,11530530,CS100001,59.31,1000673155,71.15
3110716,11530530,CS100002,36.37,226626707,71.76
3110716,11530530,CS100003,29.18,156885606,73.81
3110716,11530530,CS100006,33.53,191492236,71.52
3110716,11530530,CS100008,30.71,160557539,71.23
3110716,11530530,CS100009,42.18,315600711,71.27
3110716,11530530,CS100010,31.46,171071254,71.63
3110716,11530530,CS200005,21.8,98396279,73.18
3110716,11530530,CS200006,55.59,711398925,70.09
3110716,11530530,CS200028,23.32,105274693,71.58
3110716,11530530,CS200037,23.44,105274693,71.31
3110716,11530530,CS300010,16.61,33184458,70.53
3110716,11530530,CS300029,16.76,40053763,71.39
3110717,11530595,CS100001,49.16,1079852191,99.11
3110717,11530595,CS100002,32.04,334459192,99.37
3110717,11530595,CS100004,28.72,274772965,99.41
3110717,11530595,CS100005,26.73,243343879,99.27
3110717,11530595,CS100006,22.83,197053319,99.44
3110717,11530595,CS100007,12.05,103957362,99.26
3110717,11530595,CS100008,19.85,165412085,99.36
3110717,11530595,CS100009,33.54,370333785,99.39
3110717,11530595,CS100010,21.0,176632337,99.17
3110717,11530595,CS200001,33.14,359156317,99.24
3110717,11530595,CS200003,14.57,118563696,99.15
3110717,11530595,CS200005,12.02,103957362,99.35
3110717,11530595,CS200007,45.79,815093417,99.31
3110717,11530595,CS200016,6.27,48621700,99.33
3110717,11530595,CS200019,25.85,234389075,99.17
3110717,11530595,CS200025,30.59,308046572,99.3
3110717,11530595,CS200028,19.37,159665150,99.22
3110717,11530595,CS200029,5.04,33417992,99.53
3110717,11530595,CS200030,4.89,29704620,99.51
3110717,11530595,CS200031,6.21,48621700,99.47
3110717,11530595,CS200034,14.68,119683752,99.15
3110717,11530595,CS200037,13.07,110835776,99.31
3110717,11530595,CS300001,43.85,707630111,99.21
3110717,11530595,CS300002,38.75,532624357,99.3
3110717,11530595,CS300003,52.82,1507877492,99.25
3110717,11530595,CS300004,17.93,146687089,99.42
3110717,11530595,CS300006,46.51,874593058,99.32
3110717,11530595,CS300010,29.24,282113913,99.31
3110717,11530595,CS300014,26.68,242160940,98.98
3110717,11530595,CS300016,24.19,209741318,99.33
3110717,11530595,CS300018,50.2,1151472505,99.35
3110717,11530595,CS300022,18.04,147580058,99.32
3110717,11530595,CS300028,3.76,-14875426,99.44
3110717,11530595,CS300036,47.16,930176514,99.47
3110717,11530595,CS300043,17.88,146687089,99.53
3110763,11560550,CS100001,78.19,1186455842,30.25
3110763,11560550,CS100002,55.74,271222667,31.41
3110763,11560550,CS100004,56.22,281899556,31.84
3110763,11560550,CS100009,60.68,360903207,30.51
3110763,11560550,CS100010,49.21,184465463,30.84
3110763,11560550,CS200003,43.16,126396823,30.83
3110763,11560550,CS200005,40.82,112497024,30.36
3110763,11560550,CS200024,46.21,155369722,30.97
3110763,11560550,CS200028,41.98,119375439,30.82
3110763,11560550,CS300003,82.31,2234040318,31.39
3110763,11560550,CS300011,38.8,97243907,30.19
3110763,11560550,CS300018,76.95,1100805494,30.4
3110764,11560550,CS100001,73.93,2580657789,54.35
3110671,11500520,CS100001,85.47,5741707242,32.32
3110671,11500520,CS100002,62.02,417683252,32.43
3110671,11500520,CS100003,61.8,403075999,31.53
3110671,11500520,CS100004,66.21,549166671,31.7
3110671,11500520,CS100005,61.48,397637591,31.8
3110671,11500520,CS100007,49.55,193307391,31.88
3110671,11500520,CS100008,56.08,283107898,32.38
3110671,11500520,CS100009,71.97,770028897,32.3
3110671,11500520,CS100010,68.17,613540384,32.64
3110671,11500520,CS200001,63.15,444261525,31.84
3110671,11500520,CS200003,50.98,206500654,31.43
3110671,11500520,CS200005,49.76,193307391,31.34
3110671,11500520,CS200016,42.63,125438750,31.94
3110671,11500520,CS200025,64.71,511780573,32.24
3110671,11500520,CS200028,54.79,257848852,32.1
3110671,11500520,CS200031,42.04,122431896,31.63
3110671,11500520,CS200032,42.15,122431896,31.36
3110671,11500520,CS200037,50.02,200185805,32.24
3110671,11500520,CS300001,75.36,1035993502,32.1
3110671,11500520,CS300002,75.1,985844392,31.18
3110671,11500520,CS300006,73.19,831976195,31.43
3110671,11500520,CS300007,71.44,741430922,32.11
3110671,11500520,CS300009,82.79,2572645047,32.15
3110671,11500520,CS300010,82.2,2253232810,31.85
3110671,11500520,CS300018,84.8,4159147157,32.17
3110671,11500520,CS300022,57.35,302580306,31.98
3110671,11500520,CS300024,65.64,526347883,31.65
3110671,11500520,CS300036,79.54,1470610238,32.07
3110672,11500530,CS200001,3.52,-105578689,96.96
3110672,11500530,CS200028,9.03,65196508,96.96
3110672,11500530,CS300043,9.51,78889821,98.6
3110673,11500570,CS100001,51.54,1188275028,96.94
3110673,11500570,CS100007,12.21,101234144,97.99
3110673,11500570,CS100009,33.26,351053399,98.13
3110673,11500570,CS200019,25.9,230959321,98.53
3110673,11500570,CS200025,31.14,304616818,97.7
3110673,11500570,CS200028,19.72,156941933,97.47
3110673,11500570,CS200037,13.4,108819094,97.79
3110673,11500570,CS300001,42.59,628343685,97.51
3110673,11500570,CS300002,40.66,577488039,98.34
3110673,11500570,CS300010,38.06,491928531,97.64
3110673,11500570,CS300017,2.53,-215576956,97.65
3110673,11500570,CS300021,37.76,494649520,98.59
3110673,11500570,CS300022,18.56,145563376,97.58
3110673,11500570,CS300031,32.59,338236112,98.45
3110673,11500570,CS300035,11.71,98096430,98.16
3110674,11500605,CS100001,37.27,470014730,98.43
3110674,11500605,CS100010,11.86,97837992,97.78
3110674,11500605,CS200001,3.1,-104872153,98.07
3110674,11500605,CS200005,7.64,58318094,98.58
3110674,11500605,CS200006,36.28,425213164,97.48
3110674,11500605,CS200028,8.61,65196508,98.02
3110674,11500605,CS300007,28.41,257169246,97.98
3110813,11560680,CS100001,61.0,1114527100,70.82
3110813,11560680,CS100005,35.65,216233104,71.71
3110813,11560680,CS100008,31.49,169503061,71.06
3110813,11560680,CS100009,42.75,325252770,70.93
3110813,11560680,CS100010,32.65,180723313,71.23
3110813,11560680,CS200001,43.07,331339006,71.02
3110813,11560680,CS200003,25.97,121948136,71.59
3110813,11560680,CS200005,23.76,108754874,71.77
3110813,11560680,CS200006,60.73,1097481483,70.74
3110813,11560680,CS200008,40.77,284288150,70.86
3110813,11560680,CS200025,40.41,279522725,70.9
3110813,11560680,CS200028,25.13,115633288,70.95
3110813,11560680,CS300006,57.3,809641659,70.26
3110813,11560680,CS300010,49.27,513075267,70.89
3110813,11560680,CS300018,61.76,1162264809,70.76
3110813,11560680,CS300022,29.82,151671034,70.91
3110814,11560690,CS100001,56.75,1761444394,91.89
3110814,11560690,CS100007,18.19,128974136,93.88
3110814,11560690,CS100010,32.47,300785114,93.95
3110814,11560690,CS200001,46.25,707341947,93.19
3110814,11560690,CS200005,18.04,129680672,94.69
3110814,11560690,CS200024,22.76,171846833,93.7
3110814,11560690,CS200025,36.73,398713564,93.8
3110814,11560690,CS200028,24.28,184681924,93.21
3110814,11560690,CS200030,8.34,45901804,93.71
3110814,11560690,CS200031,9.58,58805176,93.93
3110814,11560690,CS200037,19.57,136559086,93.07
3110814,11560690,CS300001,50.76,1034835138,93.56
3110814,11560690,CS300003,20.97,154262432,93.82
3110814,11560690,CS300011,24.25,186080741,93.51
3110814,11560690,CS300033,13.27,101022955,95.25
3110649,11500615,CS100001,50.79,1195345944,99.02
3110649,11500615,CS100002,28.06,258439366,99.02
3110649,11500615,CS100006,22.38,191396609,99.39
3110649,11500615,CS100008,19.46,160461911,99.21
3110649,11500615,CS100009,32.71,348119907,99.32
3110649,11500615,CS100010,21.8,182488327,99.04
3110649,11500615,CS200001,55.98,2568456735,99.14
3110649,11500615,CS200003,15.43,123713151,99.1
3110649,11500615,CS200005,11.51,99007188,99.07
3110649,11500615,CS200007,44.38,732873498,99.3
3110649,11500615,CS200008,30.19,297672536,99.24
3110649,11500615,CS200024,17.47,141879885,99.39
3110649,11500615,CS200028,16.97,134863831,99.21
3110649,11500615,CS200030,4.94,27761300,99.21
3110649,11500615,CS200031,6.09,43671526,98.79
3110649,11500615,CS300001,41.87,625410192,99.19
3110649,11500615,CS300002,34.29,392799099,99.32
3110649,11500615,CS300011,9.9,87253469,99.33
3110649,11500615,CS300020,28.31,264822585,99.17
3110740,11545670,CS100001,72.99,923936504,34.72
3110740,11545670,CS100005,44.61,180960479,41.51
3110740,11545670,CS100009,56.51,291393217,32.71
3110740,11545670,CS100010,42.71,146157224,37.35
3110740,11545670,CS200005,35.26,96346785,38.63
3110740,11545670,CS200006,78.89,1045076874,23.61
3110740,11545670,CS200016,29.81,37297734,38.28
3110740,11545670,CS200028,39.24,121547585,38.22
3110740,11545670,CS200033,28.56,72891248,50.17
3110740,11545670,CS200037,36.46,102518664,37.79
3110740,11545670,CS300001,62.46,518338570,38.5
3110740,11545670,CS300002,58.61,481549553,45.77
3110740,11545670,CS300011,31.15,37236219,34.92
3110740,11545670,CS300018,76.55,954426343,26.62
3110741,11545620,CS100001,56.05,750704454,70.91
3110741,11545620,CS100005,31.22,168961206,71.56
3110741,11545620,CS100007,21.0,84347512,70.89
3110741,11545620,CS100008,26.56,122937699,70.94
3110741,11545620,CS100009,43.93,343538011,70.84
3110741,11545620,CS200001,38.04,242900851,70.76
3110741,11545620,CS200003,22.42,97540774,71.26
3110741,11545620,CS200005,20.81,83640976,71.23
3110741,11545620,CS200007,47.83,455208811,70.79
3110741,11545620,CS200028,25.97,119497619,70.89
3110741,11545620,CS200030,15.64,9388233,71.04
3110741,11545620,CS200031,16.16,28305314,71.25
3110741,11545620,CS200037,21.62,90519390,70.79
3110741,11545620,CS300001,49.1,506339296,70.91
3110741,11545620,CS300007,54.48,667910949,70.59
3110741,11545620,CS300009,65.43,1801068117,70.5
3110741,11545620,CS300018,54.52,669751392,70.59
3110741,11545620,CS300022,20.89,82841064,70.85
3110741,11545620,CS300035,20.67,80503261,71.09
3110742,11545670,CS100001,90.69,1851586287,7.71
3110742,11545670,CS100009,67.95,332938602,9.16
3110742,11545670,CS100010,57.65,188409145,10.37
3110742,11545670,CS200001,69.84,404756051,11.68
3110742,11545670,CS200003,50.01,129633969,14.67
3110742,11545670,CS200016,43.36,57391654,8.86
3110742,11545670,CS200028,50.66,122612584,10.31
3110742,11545670,CS200030,41.13,41481428,10.83
3110742,11545670,CS300007,95.14,3878409194,5.78
3110742,11545670,CS300011,45.98,87253469,9.12
3110742,11545670,CS300018,91.52,1931759631,6.36
3110798,11560680,CS100001,54.07,576704061,64.66
3110765,11560605,CS100001,87.29,3868837527,25.37
3110765,11560605,CS100010,68.25,545946481,26.4
3110765,11560605,CS300021,71.28,614701929,24.97
3110766,11560720,CS100001,52.04,1041968261,90.67
3110766,11560720,CS100002,29.3,239314380,91.81
3110766,11560720,CS100009,35.23,329701457,90.37
3110766,11560720,CS100010,25.25,185171999,90.82
3110766,11560720,CS200005,17.49,111790488,88.45
3110766,11560720,CS200028,18.0,119375439,90.78
3110766,11560720,CS200037,17.57,118668903,91.7
3110766,11560720,CS300001,46.8,647983183,88.43
3110766,11560720,CS300002,42.77,520564329,87.98
3110766,11560720,CS300003,3.37,-1246990282,92.45
3110766,11560720,CS300011,15.19,97243907,89.19
3110766,11560720,CS300018,59.22,1855286021,86.41
3110766,11560720,CS300022,22.88,156119721,89.47
3110766,11560720,CS300035,16.78,108652774,89.07
3110767,11560585,CS200005,10.72,-97326307,79.23
3110600,11470611,CS100001,61.35,1113820564,69.87
3110600,11470611,CS100009,43.16,325252770,69.91
3110600,11470611,CS200001,43.49,331339006,69.96
3110600,11470611,CS200006,61.06,1094032719,69.8
3110600,11470611,CS200016,18.14,49705822,69.91
3110600,11470611,CS200028,25.52,115633288,69.97
3110600,11470611,CS200037,25.37,114926752,69.94
3110600,11470611,CS300001,54.07,644241033,69.89
3110600,11470611,CS300002,49.79,516822178,69.94
3110600,11470611,CS300007,54.93,674387801,69.88
3110600,11470611,CS300011,17.89,46179373,69.86
3110600,11470611,CS300018,60.87,1083040087,69.9
3110600,11470611,CS300019,55.37,695891833,69.86
3110600,11470611,CS300033,22.11,91923601,70.04
3110600,11470611,CS300036,36.42,217049116,69.95
3110466,11380625,CS100001,66.79,563325273,31.49
3110466,11380625,CS100009,49.37,193412436,32.35
3110466,11380625,CS200001,69.91,656976933,31.49
3110466,11380625,CS200028,40.52,113364305,31.52
3110466,11380625,CS300001,66.7,559281063,31.22
3110466,11380625,CS300002,76.22,1073576370,31.32
3110467,11380551,CS100001,91.4,1673265312,4.41
3110467,11380551,CS100007,40.25,-63465904,6.53
3110467,11380551,CS100008,44.19,51180048,5.26
3110467,11380551,CS100009,61.05,206929756,6.34
3110467,11380551,CS100010,44.75,62400299,6.94
3110467,11380551,CS200001,53.74,133978017,7.03
3110467,11380551,CS200006,92.61,1838448109,2.85
3110467,11380551,CS200007,75.38,474080998,3.44
3110467,11380551,CS200028,40.03,-56587490,7.24
3110467,11380551,CS300001,75.67,525918019,6.53
3110467,11380551,CS300002,71.23,398499164,7.54
3110467,11380551,CS300007,86.73,1032859902,3.56
3110467,11380551,CS300011,90.28,1420897385,4.58
3110467,11380551,CS300016,44.67,49673600,3.46
3110467,11380551,CS300018,83.32,780573341,4.28
3110467,11380551,CS300036,89.38,1364421745,6.04
3110514,11410585,CS100001,68.44,579739676,29.07
3110514,11410585,CS100010,39.6,100120830,29.17
3110514,11410585,CS200031,29.91,-105889961,30.97
3110514,11410585,CS300002,63.04,435513159,31.48
3110650,11500615,CS100001,27.95,250294917,98.06
3110650,11500615,CS100010,24.33,206638177,98.08
3110650,11500615,CS200001,28.33,255150281,97.93
